Date,Time,Temp,Humidity,Heat
17/10/2023,3:45:00,37.5,36.9,99.5
17/10/2023,4:00:00,38,32.6,100.4
17/10/2023,4:15:00,41.7,33.5,107.1
17/10/2023,4:30:00,39.7,38.7,103.5
17/10/2023,4:45:00,40.1,34.2,104.2
17/10/2023,5:00:00,40.2,20.5,104.4
17/10/2023,5:15:00,36.6,35.4,97.9
17/10/2023,5:30:00,36.7,41.2,98.1
17/10/2023,5:45:00,40.5,48.2,104.9
17/10/2023,6:00:00,41.4,28,106.5
17/10/2023,6:15:00,37.9,24,100.2
17/10/2023,6:30:00,42.7,39.8,108.9
17/10/2023,6:45:00,39,41.7,102.2
17/10/2023,7:00:00,41.2,41.7,106.2
17/10/2023,7:15:00,38.5,43.6,101.3
17/10/2023,7:30:00,38.6,42.7,101.5
17/10/2023,7:45:00,38.8,27.7,101.8
17/10/2023,8:00:00,28.5,23.5,83.3
17/10/2023,8:15:00,28.1,19.3,82.6
17/10/2023,8:30:00,26.9,29.9,80.4
17/10/2023,8:45:00,25.7,18.3,78.3
17/10/2023,9:00:00,28.1,21.4,82.6
17/10/2023,9:15:00,26.8,26.4,80.2
17/10/2023,9:30:00,26.6,25.2,79.9
17/10/2023,9:45:00,25.5,29.3,77.9
17/10/2023,10:00:00,25.7,20.6,78.3
17/10/2023,10:15:00,27.1,20.9,80.8
17/10/2023,10:30:00,25.7,22.2,78.3
17/10/2023,10:45:00,27.9,31.8,82.2
17/10/2023,11:00:00,27.9,23.2,82.2
17/10/2023,11:15:00,25.7,14.2,78.3
17/10/2023,11:30:00,27.8,30.7,82
17/10/2023,11:45:00,25.6,16.9,78.1
17/10/2023,12:00:00,42.6,49.6,108.7
17/10/2023,12:15:00,36.2,35.5,97.2
17/10/2023,12:30:00,41.5,30.6,106.7
17/10/2023,12:45:00,35.9,26.6,96.6
17/10/2023,13:00:00,28.5,22.7,83.3
17/10/2023,13:15:00,26.5,23.8,79.7
17/10/2023,13:30:00,27.8,30.7,82
17/10/2023,13:45:00,26.5,13.3,79.7
17/10/2023,14:00:00,28.5,19.7,83.3
17/10/2023,14:15:00,28.4,14.6,83.1
17/10/2023,14:30:00,25.1,27.2,77.2
17/10/2023,14:45:00,25.8,28.8,78.4
17/10/2023,15:00:00,26.1,31,79
17/10/2023,15:15:00,28.7,25.6,83.7
17/10/2023,15:30:00,26.3,22.5,79.3
17/10/2023,15:45:00,27.7,20.7,81.9
17/10/2023,16:00:00,26.2,15.2,79.2
17/10/2023,16:15:00,27.6,32.3,81.7
17/10/2023,16:30:00,27.8,24.6,82
17/10/2023,16:45:00,25.4,27.2,77.7
17/10/2023,17:00:00,38.9,40,102
17/10/2023,17:15:00,38.3,43.8,100.9
17/10/2023,17:30:00,41.5,40.5,106.7
17/10/2023,17:45:00,39.4,22.2,102.9
17/10/2023,18:00:00,35.2,38.2,95.4
17/10/2023,18:15:00,35.2,25.4,95.4
17/10/2023,18:30:00,39.2,41.1,102.6
17/10/2023,18:45:00,41.7,21.3,107.1
17/10/2023,19:00:00,35.8,26.2,96.4
17/10/2023,19:15:00,36.8,20.2,98.2
17/10/2023,19:30:00,38.4,21.7,101.1
17/10/2023,19:45:00,41.9,23.8,107.4
17/10/2023,20:00:00,35.7,29.2,96.3
17/10/2023,20:15:00,41.3,34.3,106.3
17/10/2023,20:30:00,35.9,31.4,96.6
17/10/2023,20:45:00,36.2,23.8,97.2
17/10/2023,21:00:00,37.1,36.6,98.8
17/10/2023,21:15:00,36.7,44,98.1
17/10/2023,21:30:00,40.4,37.8,104.7
17/10/2023,21:45:00,39,27.9,102.2
17/10/2023,22:00:00,41.3,45.5,106.3
17/10/2023,22:15:00,37.5,44.6,99.5
17/10/2023,22:30:00,38.4,38,101.1
17/10/2023,22:45:00,38,32.3,100.4
17/10/2023,23:00:00,38.8,28.3,101.8
17/10/2023,23:15:00,41.8,23.7,107.2
17/10/2023,23:30:00,42.2,30.5,108
17/10/2023,23:45:00,38.3,31.9,100.9
18/10/2023,0:00:00,39.6,40,103.3
18/10/2023,0:15:00,41,38.9,105.8
18/10/2023,0:30:00,40.7,32.2,105.3
18/10/2023,0:45:00,37.4,22.3,99.3
18/10/2023,1:00:00,40.1,21.1,104.2
18/10/2023,1:15:00,36.8,19.9,98.2
18/10/2023,1:30:00,42.2,40.3,108
18/10/2023,1:45:00,37.1,23.4,98.8
18/10/2023,2:00:00,40.1,30.7,104.2
18/10/2023,2:15:00,36.3,32.3,97.3
18/10/2023,2:30:00,39.6,42.7,103.3
18/10/2023,2:45:00,37.3,21.9,99.1
18/10/2023,3:00:00,38.3,40.9,100.9
18/10/2023,3:15:00,37.6,36,99.7
18/10/2023,3:30:00,42.1,35.7,107.8
18/10/2023,3:45:00,39.6,31.9,103.3
18/10/2023,4:00:00,41.2,20.7,106.2
18/10/2023,4:15:00,40.1,36.3,104.2
18/10/2023,4:30:00,35.1,29.9,95.2
18/10/2023,4:45:00,42.9,44.2,109.2
18/10/2023,5:00:00,37.3,40.4,99.1
18/10/2023,5:15:00,37.4,25,99.3
18/10/2023,5:30:00,36.1,25.4,97
18/10/2023,5:45:00,42.8,40.4,109
18/10/2023,6:00:00,39.9,31.8,103.8
18/10/2023,6:15:00,35.6,24.5,96.1
18/10/2023,6:30:00,40.5,33.2,104.9
18/10/2023,6:45:00,42.5,35.9,108.5
18/10/2023,7:00:00,35.8,19.9,96.4
18/10/2023,7:15:00,37.3,39,99.1
18/10/2023,7:30:00,35.2,41,95.4
18/10/2023,7:45:00,39.8,42.4,103.6
18/10/2023,8:00:00,28,21.5,82.4
18/10/2023,8:15:00,28.8,26.1,83.8
18/10/2023,8:30:00,27,17.1,80.6
18/10/2023,8:45:00,25.8,20.5,78.4
18/10/2023,9:00:00,27.2,20,81
18/10/2023,9:15:00,28.6,15.9,83.5
18/10/2023,9:30:00,27.9,17.8,82.2
18/10/2023,9:45:00,26.3,15,79.3
18/10/2023,10:00:00,25.2,23,77.4
18/10/2023,10:15:00,28.1,23.8,82.6
18/10/2023,10:30:00,27.7,21.9,81.9
18/10/2023,10:45:00,28.1,21.4,82.6
18/10/2023,11:00:00,28.1,32.9,82.6
18/10/2023,11:15:00,28.9,19.8,84
18/10/2023,11:30:00,28.3,23.4,82.9
18/10/2023,11:45:00,26.3,20.8,79.3
18/10/2023,12:00:00,36.4,19.7,97.5
18/10/2023,12:15:00,40.3,38.6,104.5
18/10/2023,12:30:00,37.9,24.8,100.2
18/10/2023,12:45:00,42,49.4,107.6
18/10/2023,13:00:00,27.6,26.5,81.7
18/10/2023,13:15:00,27.4,25.6,81.3
18/10/2023,13:30:00,28.9,18.7,84
18/10/2023,13:45:00,27.1,27.1,80.8
18/10/2023,14:00:00,27.5,16.5,81.5
18/10/2023,14:15:00,25.3,26.5,77.5
18/10/2023,14:30:00,25.4,22.5,77.7
18/10/2023,14:45:00,28.3,27.8,82.9
18/10/2023,15:00:00,26,21.4,78.8
18/10/2023,15:15:00,27.8,18.4,82
18/10/2023,15:30:00,28,22.3,82.4
18/10/2023,15:45:00,28.1,23.5,82.6
18/10/2023,16:00:00,27.7,26.4,81.9
18/10/2023,16:15:00,26.1,13.5,79
18/10/2023,16:30:00,26,19.2,78.8
18/10/2023,16:45:00,25.9,26.5,78.6
18/10/2023,17:00:00,35.3,23.7,95.5
18/10/2023,17:15:00,37.7,30.6,99.9
18/10/2023,17:30:00,41.6,35.1,106.9
18/10/2023,17:45:00,35.4,41.2,95.7
18/10/2023,18:00:00,39,40.9,102.2
18/10/2023,18:15:00,42.4,32.2,108.3
18/10/2023,18:30:00,39.1,42.1,102.4
18/10/2023,18:45:00,40.5,40,104.9
18/10/2023,19:00:00,39.1,35.1,102.4
18/10/2023,19:15:00,35.5,23.6,95.9
18/10/2023,19:30:00,35.9,35.1,96.6
18/10/2023,19:45:00,42,26.3,107.6
18/10/2023,20:00:00,39.7,23.9,103.5
18/10/2023,20:15:00,37.5,42.5,99.5
18/10/2023,20:30:00,35.4,26.2,95.7
18/10/2023,20:45:00,42.5,45.9,108.5
18/10/2023,21:00:00,37.5,42.3,99.5
18/10/2023,21:15:00,39.9,37.9,103.8
18/10/2023,21:30:00,40,39.5,104
18/10/2023,21:45:00,41.5,21.9,106.7
18/10/2023,22:00:00,40.4,47.6,104.7
18/10/2023,22:15:00,36,21.1,96.8
18/10/2023,22:30:00,40.8,45.1,105.4
18/10/2023,22:45:00,42.5,27,108.5
18/10/2023,23:00:00,36.3,25.6,97.3
18/10/2023,23:15:00,35.4,28.9,95.7
18/10/2023,23:30:00,35.2,26.4,95.4
18/10/2023,23:45:00,36.3,39.9,97.3
19/10/2023,0:00:00,37.3,23.9,99.1
19/10/2023,0:15:00,40.1,48,104.2
19/10/2023,0:30:00,38.9,22.5,102
19/10/2023,0:45:00,40,35.6,104
19/10/2023,1:00:00,35.1,19.6,95.2
19/10/2023,1:15:00,35.7,32.5,96.3
19/10/2023,1:30:00,38.9,23.6,102
19/10/2023,1:45:00,37.1,22.7,98.8
19/10/2023,2:00:00,40.2,30.8,104.4
19/10/2023,2:15:00,38,21.3,100.4
19/10/2023,2:30:00,38.2,25.4,100.8
19/10/2023,2:45:00,35.3,26.8,95.5
19/10/2023,3:00:00,36.4,41.7,97.5
19/10/2023,3:15:00,42.4,36.5,108.3
19/10/2023,3:30:00,42,34.4,107.6
19/10/2023,3:45:00,39.1,45.7,102.4
19/10/2023,4:00:00,41.9,33.2,107.4
19/10/2023,4:15:00,38,27.5,100.4
19/10/2023,4:30:00,40.6,40.7,105.1
19/10/2023,4:45:00,38.2,26.5,100.8
19/10/2023,5:00:00,41.6,48.5,106.9
19/10/2023,5:15:00,41.2,42.5,106.2
19/10/2023,5:30:00,40.8,46.6,105.4
19/10/2023,5:45:00,40.8,47.3,105.4
19/10/2023,6:00:00,38.2,19.9,100.8
19/10/2023,6:15:00,41.4,28.2,106.5
19/10/2023,6:30:00,41.1,35.2,106
19/10/2023,6:45:00,38.6,31.4,101.5
19/10/2023,7:00:00,39.6,45.9,103.3
19/10/2023,7:15:00,39.1,26.6,102.4
19/10/2023,7:30:00,41.5,38.5,106.7
19/10/2023,7:45:00,40.2,22.8,104.4
19/10/2023,8:00:00,27.6,24.8,81.7
19/10/2023,8:15:00,25.9,17.8,78.6
19/10/2023,8:30:00,26.8,17.4,80.2
19/10/2023,8:45:00,27.2,23.8,81
19/10/2023,9:00:00,28.3,25.5,82.9
19/10/2023,9:15:00,27.4,25.5,81.3
19/10/2023,9:30:00,26.6,18.1,79.9
19/10/2023,9:45:00,27,32,80.6
19/10/2023,10:00:00,28.2,17.8,82.8
19/10/2023,10:15:00,26.4,28.4,79.5
19/10/2023,10:30:00,28.3,31.2,82.9
19/10/2023,10:45:00,26.4,18.5,79.5
19/10/2023,11:00:00,26.3,15.8,79.3
19/10/2023,11:15:00,26.1,23.3,79
19/10/2023,11:30:00,27.9,32.5,82.2
19/10/2023,11:45:00,27.5,13.9,81.5
19/10/2023,12:00:00,42.7,24.5,108.9
19/10/2023,12:15:00,38.6,33.6,101.5
19/10/2023,12:30:00,37.1,27.2,98.8
19/10/2023,12:45:00,35.3,25.1,95.5
19/10/2023,13:00:00,26.6,18.1,79.9
19/10/2023,13:15:00,28.3,19.2,82.9
19/10/2023,13:30:00,25.5,24.5,77.9
19/10/2023,13:45:00,26.4,26.7,79.5
19/10/2023,14:00:00,25.9,19.8,78.6
19/10/2023,14:15:00,27.9,14.5,82.2
19/10/2023,14:30:00,26.6,17.3,79.9
19/10/2023,14:45:00,26.5,18.6,79.7
19/10/2023,15:00:00,27.8,33.1,82
19/10/2023,15:15:00,27.4,20.9,81.3
19/10/2023,15:30:00,27.1,14.1,80.8
19/10/2023,15:45:00,27.3,23.8,81.1
19/10/2023,16:00:00,28.6,26.4,83.5
19/10/2023,16:15:00,26.6,17,79.9
19/10/2023,16:30:00,25.5,13,77.9
19/10/2023,16:45:00,27.7,28.1,81.9
19/10/2023,17:00:00,38.9,44.7,102
19/10/2023,17:15:00,41.9,23.9,107.4
19/10/2023,17:30:00,39.6,27.6,103.3
19/10/2023,17:45:00,40,25.2,104
19/10/2023,18:00:00,38.5,41.3,101.3
19/10/2023,18:15:00,39.2,43.3,102.6
19/10/2023,18:30:00,39.9,38.6,103.8
19/10/2023,18:45:00,41.9,26,107.4
19/10/2023,19:00:00,37,39.4,98.6
19/10/2023,19:15:00,42.7,29.2,108.9
19/10/2023,19:30:00,37.1,44.4,98.8
19/10/2023,19:45:00,40,41,104
19/10/2023,20:00:00,42.7,34.8,108.9
19/10/2023,20:15:00,39,36,102.2
19/10/2023,20:30:00,40.1,23.3,104.2
19/10/2023,20:45:00,40.8,39.6,105.4
19/10/2023,21:00:00,38.8,35.6,101.8
19/10/2023,21:15:00,38.7,41.2,101.7
19/10/2023,21:30:00,39.8,23.4,103.6
19/10/2023,21:45:00,37.6,39.6,99.7
19/10/2023,22:00:00,41.6,35.7,106.9
19/10/2023,22:15:00,37,33.6,98.6
19/10/2023,22:30:00,35.5,42,95.9
19/10/2023,22:45:00,37.3,42,99.1
19/10/2023,23:00:00,37.2,43,99
19/10/2023,23:15:00,41.5,42.2,106.7
19/10/2023,23:30:00,38.6,38.2,101.5
19/10/2023,23:45:00,40.8,28.4,105.4
20/10/2023,0:00:00,40.4,28,104.7
20/10/2023,0:15:00,39.4,46.7,102.9
20/10/2023,0:30:00,39.6,46.8,103.3
20/10/2023,0:45:00,38.3,42.7,100.9
20/10/2023,1:00:00,41.7,33.4,107.1
20/10/2023,1:15:00,41.2,45.9,106.2
20/10/2023,1:30:00,38.6,46.1,101.5
20/10/2023,1:45:00,35.9,26.8,96.6
20/10/2023,2:00:00,40.6,41.1,105.1
20/10/2023,2:15:00,42.5,50,108.5
20/10/2023,2:30:00,42.3,42,108.1
20/10/2023,2:45:00,35.5,33,95.9
20/10/2023,3:00:00,42.7,31.9,108.9
20/10/2023,3:15:00,39.4,23.4,102.9
20/10/2023,3:30:00,42.1,22,107.8
20/10/2023,3:45:00,37.7,33.5,99.9
20/10/2023,4:00:00,38.7,25.8,101.7
20/10/2023,4:15:00,37.6,29.6,99.7
20/10/2023,4:30:00,42.2,41.9,108
20/10/2023,4:45:00,41.8,39.5,107.2
20/10/2023,5:00:00,39.6,39.4,103.3
20/10/2023,5:15:00,39.4,25.8,102.9
20/10/2023,5:30:00,41.7,25.6,107.1
20/10/2023,5:45:00,38.8,29.1,101.8
20/10/2023,6:00:00,36.2,28.8,97.2
20/10/2023,6:15:00,38.1,38.3,100.6
20/10/2023,6:30:00,36.8,35.7,98.2
20/10/2023,6:45:00,41.9,47.2,107.4
20/10/2023,7:00:00,42.3,50,108.1
20/10/2023,7:15:00,35.2,26.8,95.4
20/10/2023,7:30:00,37.4,29.9,99.3
20/10/2023,7:45:00,35.9,32.9,96.6
20/10/2023,8:00:00,25.2,24.5,77.4
20/10/2023,8:15:00,28.4,30.2,83.1
20/10/2023,8:30:00,26.5,21.1,79.7
20/10/2023,8:45:00,28.3,32.5,82.9
20/10/2023,9:00:00,25.7,26.1,78.3
20/10/2023,9:15:00,28.8,24.6,83.8
20/10/2023,9:30:00,27.2,22.2,81
20/10/2023,9:45:00,27.6,22.4,81.7
20/10/2023,10:00:00,25.4,18.6,77.7
20/10/2023,10:15:00,27.7,16,81.9
20/10/2023,10:30:00,27.7,31.7,81.9
20/10/2023,10:45:00,26.1,23.1,79
20/10/2023,11:00:00,27.4,25.2,81.3
20/10/2023,11:15:00,26.1,14.9,79
20/10/2023,11:30:00,26.6,26,79.9
20/10/2023,11:45:00,28.1,17.3,82.6
20/10/2023,12:00:00,40.1,43.2,104.2
20/10/2023,12:15:00,35.4,25.2,95.7
20/10/2023,12:30:00,39.7,36,103.5
20/10/2023,12:45:00,42.3,33.7,108.1
20/10/2023,13:00:00,27,26.9,80.6
20/10/2023,13:15:00,28.8,19.8,83.8
20/10/2023,13:30:00,27.5,29.3,81.5
20/10/2023,13:45:00,28.6,23.3,83.5
20/10/2023,14:00:00,28.1,24.5,82.6
20/10/2023,14:15:00,25.9,28.9,78.6
20/10/2023,14:30:00,27.5,30.5,81.5
20/10/2023,14:45:00,26.3,29.7,79.3
20/10/2023,15:00:00,25.9,28.3,78.6
20/10/2023,15:15:00,25.5,26.3,77.9
20/10/2023,15:30:00,28.3,21.1,82.9
20/10/2023,15:45:00,27.1,25.9,80.8
20/10/2023,16:00:00,26.9,28,80.4
20/10/2023,16:15:00,28.4,29.2,83.1
20/10/2023,16:30:00,25.8,28.4,78.4
20/10/2023,16:45:00,28.1,21.4,82.6
20/10/2023,17:00:00,38,32,100.4
20/10/2023,17:15:00,41.2,33.6,106.2
20/10/2023,17:30:00,36.8,30.7,98.2
20/10/2023,17:45:00,35.7,20.5,96.3
20/10/2023,18:00:00,38.3,36.2,100.9
20/10/2023,18:15:00,39.9,40.5,103.8
20/10/2023,18:30:00,35.4,30.4,95.7
20/10/2023,18:45:00,42.6,36.7,108.7
20/10/2023,19:00:00,35.7,36.7,96.3
20/10/2023,19:15:00,36.2,20.6,97.2
20/10/2023,19:30:00,41.2,28.6,106.2
20/10/2023,19:45:00,40.5,27.1,104.9
20/10/2023,20:00:00,39,39.1,102.2
20/10/2023,20:15:00,40.8,30.4,105.4
20/10/2023,20:30:00,35.7,20.1,96.3
20/10/2023,20:45:00,38.3,41.3,100.9
20/10/2023,21:00:00,37.6,23,99.7
20/10/2023,21:15:00,37,30.9,98.6
20/10/2023,21:30:00,36,21.5,96.8
20/10/2023,21:45:00,39.1,22.4,102.4
20/10/2023,22:00:00,41.8,39,107.2
20/10/2023,22:15:00,39.7,29.3,103.5
20/10/2023,22:30:00,39.3,37.4,102.7
20/10/2023,22:45:00,40.1,33.6,104.2
20/10/2023,23:00:00,42.8,41.7,109
20/10/2023,23:15:00,38.8,44.7,101.8
20/10/2023,23:30:00,39.1,21.1,102.4
20/10/2023,23:45:00,36,18,96.8
21/10/2023,0:00:00,42.6,40.5,108.7
21/10/2023,0:15:00,39.2,32.6,102.6
21/10/2023,0:30:00,42.3,49.3,108.1
21/10/2023,0:45:00,36.1,22.7,97
21/10/2023,1:00:00,37.1,40.7,98.8
21/10/2023,1:15:00,38.7,29.4,101.7
21/10/2023,1:30:00,39.1,39.4,102.4
21/10/2023,1:45:00,41.1,38.1,106
21/10/2023,2:00:00,42.7,28.7,108.9
21/10/2023,2:15:00,37,32.2,98.6
21/10/2023,2:30:00,38.9,40.7,102
21/10/2023,2:45:00,37.8,32.4,100
21/10/2023,3:00:00,39.2,24.9,102.6
21/10/2023,3:15:00,36,25.1,96.8
21/10/2023,3:30:00,42.9,23.6,109.2
21/10/2023,3:45:00,38,21.2,100.4
21/10/2023,4:00:00,36.5,23.2,97.7
21/10/2023,4:15:00,35.9,21.5,96.6
21/10/2023,4:30:00,41.3,26.5,106.3
21/10/2023,4:45:00,41.1,36.4,106
21/10/2023,5:00:00,35.7,40.7,96.3
21/10/2023,5:15:00,41.8,22.4,107.2
21/10/2023,5:30:00,39.6,33.2,103.3
21/10/2023,5:45:00,37,30.9,98.6
21/10/2023,6:00:00,41.7,23.6,107.1
21/10/2023,6:15:00,37.7,25,99.9
21/10/2023,6:30:00,39.7,34.2,103.5
21/10/2023,6:45:00,40.4,39,104.7
21/10/2023,7:00:00,42.1,27.9,107.8
21/10/2023,7:15:00,35.2,31.5,95.4
21/10/2023,7:30:00,40.4,48,104.7
21/10/2023,7:45:00,37.7,32.5,99.9
21/10/2023,8:00:00,25.6,17,78.1
21/10/2023,8:15:00,27.3,26,81.1
21/10/2023,8:30:00,25.2,21,77.4
21/10/2023,8:45:00,27,30,80.6
21/10/2023,9:00:00,28.8,30,83.8
21/10/2023,9:15:00,26.8,18.1,80.2
21/10/2023,9:30:00,25.2,25,77.4
21/10/2023,9:45:00,28.5,15.8,83.3
21/10/2023,10:00:00,27,13.6,80.6
21/10/2023,10:15:00,27.1,15,80.8
21/10/2023,10:30:00,25.6,13.4,78.1
21/10/2023,10:45:00,27.2,21.9,81
21/10/2023,11:00:00,25.8,18.5,78.4
21/10/2023,11:15:00,28.7,31.5,83.7
21/10/2023,11:30:00,25.9,28.4,78.6
21/10/2023,11:45:00,25.9,25.7,78.6
21/10/2023,12:00:00,42.2,45.9,108
21/10/2023,12:15:00,36.7,31.9,98.1
21/10/2023,12:30:00,39.3,29.8,102.7
21/10/2023,12:45:00,37,42.9,98.6
21/10/2023,13:00:00,28.5,22.1,83.3
21/10/2023,13:15:00,25.3,20.4,77.5
21/10/2023,13:30:00,27.3,17.6,81.1
21/10/2023,13:45:00,28.3,27.4,82.9
21/10/2023,14:00:00,26.5,22.3,79.7
21/10/2023,14:15:00,28.6,29.6,83.5
21/10/2023,14:30:00,26.6,15.9,79.9
21/10/2023,14:45:00,27.9,14.8,82.2
21/10/2023,15:00:00,26.6,16.9,79.9
21/10/2023,15:15:00,25.6,23.5,78.1
21/10/2023,15:30:00,26.3,18.6,79.3
21/10/2023,15:45:00,27.5,24.3,81.5
21/10/2023,16:00:00,28.2,23.5,82.8
21/10/2023,16:15:00,27.1,24.2,80.8
21/10/2023,16:30:00,26,16.6,78.8
21/10/2023,16:45:00,27.8,26.7,82
21/10/2023,17:00:00,41,23.3,105.8
21/10/2023,17:15:00,37.2,33.7,99
21/10/2023,17:30:00,40.6,27.6,105.1
21/10/2023,17:45:00,36.4,24.6,97.5
21/10/2023,18:00:00,37.2,31.7,99
21/10/2023,18:15:00,39.8,32.1,103.6
21/10/2023,18:30:00,36.9,31.8,98.4
21/10/2023,18:45:00,41.1,36,106
21/10/2023,19:00:00,38.9,44.8,102
21/10/2023,19:15:00,38.1,37.4,100.6
21/10/2023,19:30:00,41.7,38.8,107.1
21/10/2023,19:45:00,42.4,29.4,108.3
21/10/2023,20:00:00,36.5,25.7,97.7
21/10/2023,20:15:00,38.6,42.5,101.5
21/10/2023,20:30:00,37.1,40.6,98.8
21/10/2023,20:45:00,37.5,30.3,99.5
21/10/2023,21:00:00,40,43.1,104
21/10/2023,21:15:00,39.7,33.5,103.5
21/10/2023,21:30:00,38.7,27,101.7
21/10/2023,21:45:00,38.2,22.5,100.8
21/10/2023,22:00:00,37.6,45.1,99.7
21/10/2023,22:15:00,36.9,30.8,98.4
21/10/2023,22:30:00,42.1,28.7,107.8
21/10/2023,22:45:00,38.7,20.6,101.7
21/10/2023,23:00:00,41.7,49.3,107.1
21/10/2023,23:15:00,37.1,29.7,98.8
21/10/2023,23:30:00,40.6,42.2,105.1
21/10/2023,23:45:00,40.4,34.8,104.7
22/10/2023,0:00:00,38.2,20.3,100.8
22/10/2023,0:15:00,37.4,26.5,99.3
22/10/2023,0:30:00,41.2,38.3,106.2
22/10/2023,0:45:00,39.1,37.4,102.4
22/10/2023,1:00:00,35.1,33.5,95.2
22/10/2023,1:15:00,40.8,25.8,105.4
22/10/2023,1:30:00,36,41.7,96.8
22/10/2023,1:45:00,35.7,29.2,96.3
22/10/2023,2:00:00,40.1,22.8,104.2
22/10/2023,2:15:00,36.6,39.4,97.9
22/10/2023,2:30:00,39.5,35.4,103.1
22/10/2023,2:45:00,41.7,47.9,107.1
22/10/2023,3:00:00,37.9,40.9,100.2
22/10/2023,3:15:00,40.6,25.1,105.1
22/10/2023,3:30:00,37.6,42.1,99.7
22/10/2023,3:45:00,38.2,30.2,100.8
22/10/2023,4:00:00,41.8,28.7,107.2
22/10/2023,4:15:00,36.9,25.8,98.4
22/10/2023,4:30:00,35.9,39.9,96.6
22/10/2023,4:45:00,38.4,28.7,101.1
22/10/2023,5:00:00,38.4,36.7,101.1
22/10/2023,5:15:00,41.5,34.9,106.7
22/10/2023,5:30:00,41.7,44,107.1
22/10/2023,5:45:00,40.5,27.3,104.9
22/10/2023,6:00:00,37.9,37.2,100.2
22/10/2023,6:15:00,36.9,35.4,98.4
22/10/2023,6:30:00,40.2,33.3,104.4
22/10/2023,6:45:00,40.1,37.1,104.2
22/10/2023,7:00:00,35.5,35.7,95.9
22/10/2023,7:15:00,40.5,32.1,104.9
22/10/2023,7:30:00,38.6,46.2,101.5
22/10/2023,7:45:00,41.3,49.4,106.3
22/10/2023,8:00:00,26.1,18.7,79
22/10/2023,8:15:00,27.7,19.1,81.9
22/10/2023,8:30:00,28.6,17.7,83.5
22/10/2023,8:45:00,27.7,16.2,81.9
22/10/2023,9:00:00,26.4,30.7,79.5
22/10/2023,9:15:00,27.5,28.8,81.5
22/10/2023,9:30:00,28.6,26.1,83.5
22/10/2023,9:45:00,27,29.9,80.6
22/10/2023,10:00:00,26.8,29.9,80.2
22/10/2023,10:15:00,28.8,17.5,83.8
22/10/2023,10:30:00,27.2,28.5,81
22/10/2023,10:45:00,27.1,31.8,80.8
22/10/2023,11:00:00,25.2,28.7,77.4
22/10/2023,11:15:00,26.3,20.8,79.3
22/10/2023,11:30:00,28,24.7,82.4
22/10/2023,11:45:00,26.2,22.9,79.2
22/10/2023,12:00:00,41.7,21.9,107.1
22/10/2023,12:15:00,39.8,43.2,103.6
22/10/2023,12:30:00,40.2,36,104.4
22/10/2023,12:45:00,40.8,40.9,105.4
22/10/2023,13:00:00,25.3,17.9,77.5
22/10/2023,13:15:00,26.8,25.5,80.2
22/10/2023,13:30:00,25.6,16.9,78.1
22/10/2023,13:45:00,26.1,25.7,79
22/10/2023,14:00:00,26.9,14.2,80.4
22/10/2023,14:15:00,25.6,20.6,78.1
22/10/2023,14:30:00,26.9,24.5,80.4
22/10/2023,14:45:00,28.1,14.2,82.6
22/10/2023,15:00:00,28.5,17,83.3
22/10/2023,15:15:00,27.4,22.6,81.3
22/10/2023,15:30:00,27.9,24.7,82.2
22/10/2023,15:45:00,28.2,30.2,82.8
22/10/2023,16:00:00,25.6,18,78.1
22/10/2023,16:15:00,27.2,26.4,81
22/10/2023,16:30:00,28.4,31.8,83.1
22/10/2023,16:45:00,25.3,26,77.5
22/10/2023,17:00:00,41.4,44.9,106.5
22/10/2023,17:15:00,42.7,28.2,108.9
22/10/2023,17:30:00,38.2,37.1,100.8
22/10/2023,17:45:00,41.5,25.4,106.7
22/10/2023,18:00:00,35.8,41.2,96.4
22/10/2023,18:15:00,35.9,23.2,96.6
22/10/2023,18:30:00,42.3,28.3,108.1
22/10/2023,18:45:00,39.8,31.7,103.6
22/10/2023,19:00:00,41.1,48.6,106
22/10/2023,19:15:00,42.5,42.4,108.5
22/10/2023,19:30:00,37.6,31.6,99.7
22/10/2023,19:45:00,38.7,28.4,101.7
22/10/2023,20:00:00,35.9,39.4,96.6
22/10/2023,20:15:00,39.2,27.6,102.6
22/10/2023,20:30:00,36.7,29.3,98.1
22/10/2023,20:45:00,41.3,47.9,106.3
22/10/2023,21:00:00,37.4,39.7,99.3
22/10/2023,21:15:00,35.6,20.5,96.1
22/10/2023,21:30:00,36.6,41.5,97.9
22/10/2023,21:45:00,37.4,34.2,99.3
22/10/2023,22:00:00,37.2,36,99
22/10/2023,22:15:00,36.5,20.7,97.7
22/10/2023,22:30:00,37.6,21.3,99.7
22/10/2023,22:45:00,37.5,42.4,99.5
22/10/2023,23:00:00,36.1,21.4,97
22/10/2023,23:15:00,42.1,40.9,107.8
22/10/2023,23:30:00,39.6,27.2,103.3
22/10/2023,23:45:00,41.8,26.7,107.2
23/10/2023,0:00:00,37.3,23.6,99.1
23/10/2023,0:15:00,38.7,21.2,101.7
23/10/2023,0:30:00,42.4,22.3,108.3
23/10/2023,0:45:00,39.8,33.4,103.6
23/10/2023,1:00:00,38,35.3,100.4
23/10/2023,1:15:00,42,49.7,107.6
23/10/2023,1:30:00,38.3,23.4,100.9
23/10/2023,1:45:00,39,20.9,102.2
23/10/2023,2:00:00,37.4,34.6,99.3
23/10/2023,2:15:00,41,39,105.8
